#cleaned version removed '.1' from all the accessions.
Assembly	Genome_Acc	RefSeq_Acc	GenBank_Acc	NCBI_name
ASM15162v1	na	NW_004584589	BABH01087152	GPS_001615481
ASM15162v1	na	NW_004584590	BABH01087151	GPS_001615482
ASM15162v1	na	NW_004584591	BABH01087150	GPS_001615483
ASM15162v1	na	NW_004584592	BABH01087149	GPS_001615484
ASM15162v1	na	NW_004584593	BABH01087148	GPS_001615485
ASM15162v1	na	NW_004584594	BABH01087147	GPS_001615486
ASM15162v1	na	NW_004584595	BABH01087146	GPS_001615487
ASM15162v1	na	NW_004584596	BABH01087145	GPS_001615488
ASM15162v1	na	NW_004584597	BABH01087144	GPS_001615489
ASM15162v1	na	NW_004584598	BABH01087143	GPS_001615490
ASM15162v1	na	NW_004584599	BABH01087142	GPS_001615491
ASM15162v1	na	NW_004584600	BABH01087141	GPS_001615492
ASM15162v1	na	NW_004584601	BABH01087140	GPS_001615493
ASM15162v1	na	NW_004584602	BABH01087139	GPS_001615494
ASM15162v1	na	NW_004584603	BABH01087138	GPS_001615495
ASM15162v1	na	NW_004584604	BABH01087137	GPS_001615496
ASM15162v1	na	NW_004584605	BABH01087136	GPS_001615497
ASM15162v1	na	NW_004584606	BABH01087135	GPS_001615498
ASM15162v1	na	NW_004584607	BABH01087134	GPS_001615499
ASM15162v1	na	NW_004584608	BABH01087133	GPS_001615500
ASM15162v1	na	NW_004584609	BABH01087132	GPS_001615501
ASM15162v1	na	NW_004584610	BABH01087131	GPS_001615502
ASM15162v1	na	NW_004584611	BABH01087130	GPS_001615503
ASM15162v1	na	NW_004584612	BABH01087129	GPS_001615504
ASM15162v1	na	NW_004584613	BABH01087128	GPS_001615505
ASM15162v1	na	NW_004584614	BABH01087127	GPS_001615506
ASM15162v1	na	NW_004584615	BABH01087126	GPS_001615507
ASM15162v1	na	NW_004584616	BABH01087125	GPS_001615508
ASM15162v1	na	NW_004584617	BABH01087124	GPS_001615509
ASM15162v1	na	NW_004584618	BABH01087123	GPS_001615510
ASM15162v1	na	NW_004584619	BABH01087122	GPS_001615511
ASM15162v1	na	NW_004584620	BABH01087121	GPS_001615512
ASM15162v1	na	NW_004584621	BABH01087120	GPS_001615513
ASM15162v1	na	NW_004584622	BABH01087119	GPS_001615514
ASM15162v1	na	NW_004584623	BABH01087118	GPS_001615515
ASM15162v1	na	NW_004584624	BABH01087117	GPS_001615516
ASM15162v1	na	NW_004584625	BABH01087116	GPS_001615517
ASM15162v1	na	NW_004584626	BABH01087115	GPS_001615518
ASM15162v1	na	NW_004584627	BABH01087114	GPS_001615519
ASM15162v1	na	NW_004584628	BABH01087113	GPS_001615520
ASM15162v1	na	NW_004584629	BABH01087112	GPS_001615521
ASM15162v1	na	NW_004584630	BABH01087111	GPS_001615522
ASM15162v1	na	NW_004584631	BABH01087110	GPS_001615523
ASM15162v1	na	NW_004584632	BABH01087109	GPS_001615524
ASM15162v1	na	NW_004584633	BABH01087108	GPS_001615525
ASM15162v1	na	NW_004584634	BABH01087107	GPS_001615526
ASM15162v1	na	NW_004584635	BABH01087106	GPS_001615527
ASM15162v1	na	NW_004584636	BABH01087105	GPS_001615528
ASM15162v1	na	NW_004584637	BABH01087104	GPS_001615529
ASM15162v1	na	NW_004584638	BABH01087103	GPS_001615530
ASM15162v1	na	NW_004584639	BABH01087102	GPS_001615531
ASM15162v1	na	NW_004584640	BABH01087101	GPS_001615532
ASM15162v1	na	NW_004584641	BABH01087100	GPS_001615533
ASM15162v1	na	NW_004584642	BABH01087099	GPS_001615534
ASM15162v1	na	NW_004584643	BABH01087098	GPS_001615535
ASM15162v1	na	NW_004584644	BABH01087097	GPS_001615536
ASM15162v1	na	NW_004584645	BABH01087096	GPS_001615537
ASM15162v1	na	NW_004584646	BABH01087095	GPS_001615538
ASM15162v1	na	NW_004584647	BABH01087094	GPS_001615539
ASM15162v1	na	NW_004584648	BABH01087093	GPS_001615540
ASM15162v1	na	NW_004584649	BABH01087092	GPS_001615541
ASM15162v1	na	NW_004584650	BABH01087091	GPS_001615542
ASM15162v1	na	NW_004584651	BABH01087090	GPS_001615543
ASM15162v1	na	NW_004584652	BABH01087089	GPS_001615544
ASM15162v1	na	NW_004584653	BABH01087088	GPS_001615545
ASM15162v1	na	NW_004584654	BABH01087087	GPS_001615546
ASM15162v1	na	NW_004584655	BABH01087086	GPS_001615547
ASM15162v1	na	NW_004584656	BABH01087085	GPS_001615548
ASM15162v1	na	NW_004584657	BABH01087084	GPS_001615549
ASM15162v1	na	NW_004584658	BABH01087083	GPS_001615550
ASM15162v1	na	NW_004584659	BABH01087082	GPS_001615551
ASM15162v1	na	NW_004584660	BABH01087081	GPS_001615552
ASM15162v1	na	NW_004584661	BABH01087080	GPS_001615553
ASM15162v1	na	NW_004584662	BABH01087079	GPS_001615554
ASM15162v1	na	NW_004584663	BABH01087078	GPS_001615555
ASM15162v1	na	NW_004584664	BABH01087077	GPS_001615556
ASM15162v1	na	NW_004584665	BABH01087076	GPS_001615557
ASM15162v1	na	NW_004584666	BABH01087075	GPS_001615558
ASM15162v1	na	NW_004584667	BABH01087074	GPS_001615559
ASM15162v1	na	NW_004584668	BABH01087073	GPS_001615560
ASM15162v1	na	NW_004584669	BABH01087072	GPS_001615561
ASM15162v1	na	NW_004584670	BABH01087071	GPS_001615562
ASM15162v1	na	NW_004584671	BABH01087070	GPS_001615563
ASM15162v1	na	NW_004584672	BABH01087069	GPS_001615564
ASM15162v1	na	NW_004584673	BABH01087068	GPS_001615565
ASM15162v1	na	NW_004584674	BABH01087067	GPS_001615566
ASM15162v1	na	NW_004584675	BABH01087066	GPS_001615567
ASM15162v1	na	NW_004584676	BABH01087065	GPS_001615568
ASM15162v1	na	NW_004584677	BABH01087064	GPS_001615569
ASM15162v1	na	NW_004584678	BABH01087063	GPS_001615570
ASM15162v1	na	NW_004584679	BABH01087062	GPS_001615571
ASM15162v1	na	NW_004584680	BABH01087061	GPS_001615572
ASM15162v1	na	NW_004584681	BABH01087060	GPS_001615573
ASM15162v1	na	NW_004584682	BABH01087059	GPS_001615574
ASM15162v1	na	NW_004584683	BABH01087058	GPS_001615575
ASM15162v1	na	NW_004584684	BABH01087057	GPS_001615576
ASM15162v1	na	NW_004584685	BABH01087056	GPS_001615577
ASM15162v1	na	NW_004584686	BABH01087055	GPS_001615578
ASM15162v1	na	NW_004584687	BABH01087054	GPS_001615579
ASM15162v1	na	NW_004584688	BABH01087053	GPS_001615580
ASM15162v1	na	NW_004584689	BABH01087052	GPS_001615581
ASM15162v1	na	NW_004584690	BABH01087051	GPS_001615582
ASM15162v1	na	NW_004584691	BABH01087050	GPS_001615583
ASM15162v1	na	NW_004584692	BABH01087049	GPS_001615584
ASM15162v1	na	NW_004584693	BABH01087048	GPS_001615585
ASM15162v1	na	NW_004584694	BABH01087047	GPS_001615586
ASM15162v1	na	NW_004584695	BABH01087046	GPS_001615587
ASM15162v1	na	NW_004584696	BABH01087045	GPS_001615588
ASM15162v1	na	NW_004584697	BABH01087044	GPS_001615589
ASM15162v1	na	NW_004584698	BABH01087043	GPS_001615590
ASM15162v1	na	NW_004584699	BABH01087042	GPS_001615591
ASM15162v1	na	NW_004584700	BABH01087041	GPS_001615592
ASM15162v1	na	NW_004584701	BABH01087040	GPS_001615593
ASM15162v1	na	NW_004584702	BABH01087039	GPS_001615594
ASM15162v1	na	NW_004584703	BABH01087038	GPS_001615595
ASM15162v1	na	NW_004584704	BABH01087037	GPS_001615596
ASM15162v1	na	NW_004584705	BABH01087036	GPS_001615597
ASM15162v1	na	NW_004584706	BABH01087035	GPS_001615598
ASM15162v1	na	NW_004584707	BABH01087034	GPS_001615599
ASM15162v1	na	NW_004584708	BABH01087033	GPS_001615600
ASM15162v1	na	NW_004584709	BABH01087032	GPS_001615601
ASM15162v1	na	NW_004584710	BABH01087031	GPS_001615602
ASM15162v1	na	NW_004584711	BABH01087030	GPS_001615603
ASM15162v1	na	NW_004584712	BABH01087029	GPS_001615604
ASM15162v1	na	NW_004584713	BABH01087028	GPS_001615605
ASM15162v1	na	NW_004584714	BABH01087027	GPS_001615606
ASM15162v1	na	NW_004584715	BABH01087026	GPS_001615607
ASM15162v1	na	NW_004584716	BABH01087025	GPS_001615608
ASM15162v1	na	NW_004584717	BABH01087024	GPS_001615609
ASM15162v1	na	NW_004584718	BABH01087023	GPS_001615610
ASM15162v1	na	NW_004584719	BABH01087022	GPS_001615611
ASM15162v1	na	NW_004584720	BABH01087021	GPS_001615612
ASM15162v1	na	NW_004584721	BABH01087020	GPS_001615613
ASM15162v1	na	NW_004584722	BABH01087019	GPS_001615614
ASM15162v1	na	NW_004584723	BABH01087018	GPS_001615615
ASM15162v1	na	NW_004584724	BABH01087017	GPS_001615616
ASM15162v1	na	NW_004584725	BABH01087016	GPS_001615617
ASM15162v1	na	NW_004584726	BABH01087015	GPS_001615618
ASM15162v1	na	NW_004584727	BABH01087014	GPS_001615619
ASM15162v1	na	NW_004584728	BABH01087013	GPS_001615620
ASM15162v1	na	NW_004584729	BABH01087012	GPS_001615621
ASM15162v1	na	NW_004584730	BABH01087011	GPS_001615622
ASM15162v1	na	NW_004584731	BABH01087010	GPS_001615623
ASM15162v1	na	NW_004584732	BABH01087009	GPS_001615624
ASM15162v1	na	NW_004584733	BABH01087008	GPS_001615625
ASM15162v1	na	NW_004584734	BABH01087007	GPS_001615626
ASM15162v1	na	NW_004584735	BABH01087006	GPS_001615627
ASM15162v1	na	NW_004584736	BABH01087005	GPS_001615628
ASM15162v1	na	NW_004584737	BABH01087004	GPS_001615629
ASM15162v1	na	NW_004584738	BABH01087003	GPS_001615630
ASM15162v1	na	NW_004584739	BABH01087002	GPS_001615631
ASM15162v1	na	NW_004584740	BABH01087001	GPS_001615632
ASM15162v1	na	NW_004584741	BABH01087000	GPS_001615633
ASM15162v1	na	NW_004584742	BABH01086999	GPS_001615634
ASM15162v1	na	NW_004584743	BABH01086998	GPS_001615635
ASM15162v1	na	NW_004584744	BABH01086997	GPS_001615636
ASM15162v1	na	NW_004584745	BABH01086996	GPS_001615637
ASM15162v1	na	NW_004584746	BABH01086995	GPS_001615638
ASM15162v1	na	NW_004584747	BABH01086994	GPS_001615639
ASM15162v1	na	NW_004584748	BABH01086993	GPS_001615640
ASM15162v1	na	NW_004584749	BABH01086992	GPS_001615641
ASM15162v1	na	NW_004584750	BABH01086991	GPS_001615642
ASM15162v1	na	NW_004584751	BABH01086990	GPS_001615643
ASM15162v1	na	NW_004584752	BABH01086989	GPS_001615644
ASM15162v1	na	NW_004584753	BABH01086988	GPS_001615645
ASM15162v1	na	NW_004584754	BABH01086987	GPS_001615646
ASM15162v1	na	NW_004584755	BABH01086986	GPS_001615647
ASM15162v1	na	NW_004584756	BABH01086985	GPS_001615648
ASM15162v1	na	NW_004584757	BABH01086984	GPS_001615649
ASM15162v1	na	NW_004584758	BABH01086983	GPS_001615650
ASM15162v1	na	NW_004584759	BABH01086982	GPS_001615651
ASM15162v1	na	NW_004584760	BABH01086981	GPS_001615652
ASM15162v1	na	NW_004584761	BABH01086980	GPS_001615653
ASM15162v1	na	NW_004584762	BABH01086979	GPS_001615654
ASM15162v1	na	NW_004584763	BABH01086978	GPS_001615655
ASM15162v1	na	NW_004584764	BABH01086977	GPS_001615656
ASM15162v1	na	NW_004584765	BABH01086976	GPS_001615657
ASM15162v1	na	NW_004584766	BABH01086975	GPS_001615658
ASM15162v1	na	NW_004584767	BABH01086974	GPS_001615659
ASM15162v1	na	NW_004584768	BABH01086973	GPS_001615660
ASM15162v1	na	NW_004584769	BABH01086972	GPS_001615661
ASM15162v1	na	NW_004584770	BABH01086971	GPS_001615662
ASM15162v1	na	NW_004584771	BABH01086970	GPS_001615663
ASM15162v1	na	NW_004584772	BABH01086969	GPS_001615664
ASM15162v1	na	NW_004584773	BABH01086968	GPS_001615665
ASM15162v1	na	NW_004584774	BABH01086967	GPS_001615666
ASM15162v1	na	NW_004584775	BABH01086966	GPS_001615667
ASM15162v1	na	NW_004584776	BABH01086965	GPS_001615668
ASM15162v1	na	NW_004584777	BABH01086964	GPS_001615669
ASM15162v1	na	NW_004584778	BABH01086963	GPS_001615670
ASM15162v1	na	NW_004584779	BABH01086962	GPS_001615671
ASM15162v1	na	NW_004584780	BABH01086961	GPS_001615672
ASM15162v1	na	NW_004584781	BABH01086960	GPS_001615673
ASM15162v1	na	NW_004584782	BABH01086959	GPS_001615674
ASM15162v1	na	NW_004584783	BABH01086958	GPS_001615675
ASM15162v1	na	NW_004584784	BABH01086957	GPS_001615676
ASM15162v1	na	NW_004584785	BABH01086956	GPS_001615677
ASM15162v1	na	NW_004584786	BABH01086955	GPS_001615678
ASM15162v1	na	NW_004584787	BABH01086954	GPS_001615679
ASM15162v1	na	NW_004584788	BABH01086953	GPS_001615680
ASM15162v1	na	NW_004584789	BABH01086952	GPS_001615681
ASM15162v1	na	NW_004584790	BABH01086951	GPS_001615682
ASM15162v1	na	NW_004584791	BABH01086950	GPS_001615683
ASM15162v1	na	NW_004584792	BABH01086949	GPS_001615684
ASM15162v1	na	NW_004584793	BABH01086948	GPS_001615685
ASM15162v1	na	NW_004584794	BABH01086947	GPS_001615686
ASM15162v1	na	NW_004584795	BABH01086946	GPS_001615687
ASM15162v1	na	NW_004584796	BABH01086945	GPS_001615688
ASM15162v1	na	NW_004584797	BABH01086944	GPS_001615689
ASM15162v1	na	NW_004584798	BABH01086943	GPS_001615690
ASM15162v1	na	NW_004584799	BABH01086942	GPS_001615691
ASM15162v1	na	NW_004584800	BABH01086941	GPS_001615692
ASM15162v1	na	NW_004584801	BABH01086940	GPS_001615693
ASM15162v1	na	NW_004584802	BABH01086939	GPS_001615694
ASM15162v1	na	NW_004584803	BABH01086938	GPS_001615695
ASM15162v1	na	NW_004584804	BABH01086937	GPS_001615696
ASM15162v1	na	NW_004584805	BABH01086936	GPS_001615697
ASM15162v1	na	NW_004584806	BABH01086935	GPS_001615698
ASM15162v1	na	NW_004584807	BABH01086934	GPS_001615699
ASM15162v1	na	NW_004584808	BABH01086933	GPS_001615700
ASM15162v1	na	NW_004584809	BABH01086932	GPS_001615701
ASM15162v1	na	NW_004584810	BABH01086931	GPS_001615702
ASM15162v1	na	NW_004584811	BABH01086930	GPS_001615703
ASM15162v1	na	NW_004584812	BABH01086929	GPS_001615704
ASM15162v1	na	NW_004584813	BABH01086928	GPS_001615705
ASM15162v1	na	NW_004584814	BABH01086927	GPS_001615706
ASM15162v1	na	NW_004584815	BABH01086926	GPS_001615707
ASM15162v1	na	NW_004584816	BABH01086925	GPS_001615708
ASM15162v1	na	NW_004584817	BABH01086924	GPS_001615709
ASM15162v1	na	NW_004584818	BABH01086923	GPS_001615710
ASM15162v1	na	NW_004584819	BABH01086922	GPS_001615711
ASM15162v1	na	NW_004584820	BABH01086921	GPS_001615712
ASM15162v1	na	NW_004584821	BABH01086920	GPS_001615713
ASM15162v1	na	NW_004584822	BABH01086919	GPS_001615714
ASM15162v1	na	NW_004584823	BABH01086918	GPS_001615715
ASM15162v1	na	NW_004584824	BABH01086917	GPS_001615716
ASM15162v1	na	NW_004584825	BABH01086916	GPS_001615717
ASM15162v1	na	NW_004584826	BABH01086915	GPS_001615718
ASM15162v1	na	NW_004584827	BABH01086914	GPS_001615719
ASM15162v1	na	NW_004584828	BABH01086913	GPS_001615720
ASM15162v1	na	NW_004584829	BABH01086912	GPS_001615721
ASM15162v1	na	NW_004584830	BABH01086911	GPS_001615722
ASM15162v1	na	NW_004584831	BABH01086910	GPS_001615723
ASM15162v1	na	NW_004584832	BABH01086909	GPS_001615724
ASM15162v1	na	NW_004584833	BABH01086908	GPS_001615725
ASM15162v1	na	NW_004584834	BABH01086907	GPS_001615726
ASM15162v1	na	NW_004584835	BABH01086906	GPS_001615727
ASM15162v1	na	NW_004584836	BABH01086905	GPS_001615728
ASM15162v1	na	NW_004584837	BABH01086904	GPS_001615729
ASM15162v1	na	NW_004584838	BABH01086903	GPS_001615730
ASM15162v1	na	NW_004584839	BABH01086902	GPS_001615731
ASM15162v1	na	NW_004584840	BABH01086901	GPS_001615732
ASM15162v1	na	NW_004584841	BABH01086900	GPS_001615733
ASM15162v1	na	NW_004584842	BABH01086899	GPS_001615734
ASM15162v1	na	NW_004584843	BABH01086898	GPS_001615735
ASM15162v1	na	NW_004584844	BABH01086897	GPS_001615736
ASM15162v1	na	NW_004584845	BABH01086896	GPS_001615737
ASM15162v1	na	NW_004584846	BABH01086895	GPS_001615738
ASM15162v1	na	NW_004584847	BABH01086894	GPS_001615739
ASM15162v1	na	NW_004584848	BABH01086893	GPS_001615740
ASM15162v1	na	NW_004584849	BABH01086892	GPS_001615741
ASM15162v1	na	NW_004584850	BABH01086891	GPS_001615742
ASM15162v1	na	NW_004584851	BABH01086890	GPS_001615743
ASM15162v1	na	NW_004584852	BABH01086889	GPS_001615744
ASM15162v1	na	NW_004584853	BABH01086888	GPS_001615745
ASM15162v1	na	NW_004584854	BABH01086887	GPS_001615746
ASM15162v1	na	NW_004584855	BABH01086886	GPS_001615747
ASM15162v1	na	NW_004584856	BABH01086885	GPS_001615748
ASM15162v1	na	NW_004584857	BABH01086884	GPS_001615749
ASM15162v1	na	NW_004584858	BABH01086883	GPS_001615750
ASM15162v1	na	NW_004584859	BABH01086882	GPS_001615751
ASM15162v1	na	NW_004584860	BABH01086881	GPS_001615752
ASM15162v1	na	NW_004584861	BABH01086880	GPS_001615753
ASM15162v1	na	NW_004584862	BABH01086879	GPS_001615754
ASM15162v1	na	NW_004584863	BABH01086878	GPS_001615755
ASM15162v1	na	NW_004584864	BABH01086877	GPS_001615756
ASM15162v1	na	NW_004584865	BABH01086876	GPS_001615757
ASM15162v1	na	NW_004584866	BABH01086875	GPS_001615758
ASM15162v1	na	NW_004584867	BABH01086874	GPS_001615759
ASM15162v1	na	NW_004584868	BABH01086873	GPS_001615760
ASM15162v1	na	NW_004584869	BABH01086872	GPS_001615761
ASM15162v1	na	NW_004584870	BABH01086871	GPS_001615762
ASM15162v1	na	NW_004584871	BABH01086870	GPS_001615763
ASM15162v1	na	NW_004584872	BABH01086869	GPS_001615764
ASM15162v1	na	NW_004584873	BABH01086868	GPS_001615765
ASM15162v1	na	NW_004584874	BABH01086867	GPS_001615766
ASM15162v1	na	NW_004584875	BABH01086866	GPS_001615767
ASM15162v1	na	NW_004584876	BABH01086865	GPS_001615768
ASM15162v1	na	NW_004584877	BABH01086864	GPS_001615769
ASM15162v1	na	NW_004584878	BABH01086863	GPS_001615770
ASM15162v1	na	NW_004584879	BABH01086862	GPS_001615771
ASM15162v1	na	NW_004584880	BABH01086861	GPS_001615772
ASM15162v1	na	NW_004584881	BABH01086860	GPS_001615773
ASM15162v1	na	NW_004584882	BABH01086859	GPS_001615774
ASM15162v1	na	NW_004584883	BABH01086858	GPS_001615775
ASM15162v1	na	NW_004584884	BABH01086857	GPS_001615776
ASM15162v1	na	NW_004584885	BABH01086856	GPS_001615777
ASM15162v1	na	NW_004584886	BABH01086855	GPS_001615778
ASM15162v1	na	NW_004584887	BABH01086854	GPS_001615779
ASM15162v1	na	NW_004584888	BABH01086853	GPS_001615780
ASM15162v1	na	NW_004584889	BABH01086852	GPS_001615781
ASM15162v1	na	NW_004584890	BABH01086851	GPS_001615782
ASM15162v1	na	NW_004584891	BABH01086850	GPS_001615783
ASM15162v1	na	NW_004584892	BABH01086849	GPS_001615784
ASM15162v1	na	NW_004584893	BABH01086848	GPS_001615785
ASM15162v1	na	NW_004584894	BABH01086847	GPS_001615786
ASM15162v1	na	NW_004584895	BABH01086846	GPS_001615787
ASM15162v1	na	NW_004584896	BABH01086845	GPS_001615788
ASM15162v1	na	NW_004584897	BABH01086844	GPS_001615789
ASM15162v1	na	NW_004584898	BABH01086843	GPS_001615790
ASM15162v1	na	NW_004584899	BABH01086842	GPS_001615791
ASM15162v1	na	NW_004584900	BABH01086841	GPS_001615792
ASM15162v1	na	NW_004584901	BABH01086840	GPS_001615793
ASM15162v1	na	NW_004584902	BABH01086839	GPS_001615794
ASM15162v1	na	NW_004584903	BABH01086838	GPS_001615795
ASM15162v1	na	NW_004584904	BABH01086837	GPS_001615796
ASM15162v1	na	NW_004584905	BABH01086836	GPS_001615797
ASM15162v1	na	NW_004584906	BABH01086835	GPS_001615798
ASM15162v1	na	NW_004584907	BABH01086834	GPS_001615799
ASM15162v1	na	NW_004584908	BABH01086833	GPS_001615800
ASM15162v1	na	NW_004584909	BABH01086832	GPS_001615801
ASM15162v1	na	NW_004584910	BABH01086831	GPS_001615802
ASM15162v1	na	NW_004584911	BABH01086830	GPS_001615803
ASM15162v1	na	NW_004584912	BABH01086829	GPS_001615804
ASM15162v1	na	NW_004584913	BABH01086828	GPS_001615805
ASM15162v1	na	NW_004584914	BABH01086827	GPS_001615806
ASM15162v1	na	NW_004584915	BABH01086826	GPS_001615807
ASM15162v1	na	NW_004584916	BABH01086825	GPS_001615808
ASM15162v1	na	NW_004584917	BABH01086824	GPS_001615809
ASM15162v1	na	NW_004584918	BABH01086823	GPS_001615810
ASM15162v1	na	NW_004584919	BABH01086822	GPS_001615811
ASM15162v1	na	NW_004584920	BABH01086821	GPS_001615812
ASM15162v1	na	NW_004584921	BABH01086820	GPS_001615813
ASM15162v1	na	NW_004584922	BABH01086819	GPS_001615814
ASM15162v1	na	NW_004584923	BABH01086818	GPS_001615815
ASM15162v1	na	NW_004584924	BABH01086817	GPS_001615816
ASM15162v1	na	NW_004584925	BABH01086816	GPS_001615817
ASM15162v1	na	NW_004584926	BABH01086815	GPS_001615818
ASM15162v1	na	NW_004584927	BABH01086814	GPS_001615819
ASM15162v1	na	NW_004584928	BABH01086813	GPS_001615820
ASM15162v1	na	NW_004584929	BABH01086812	GPS_001615821
ASM15162v1	na	NW_004584930	BABH01086811	GPS_001615822
ASM15162v1	na	NW_004584931	BABH01086810	GPS_001615823
ASM15162v1	na	NW_004584932	BABH01086809	GPS_001615824
ASM15162v1	na	NW_004584933	BABH01086808	GPS_001615825
ASM15162v1	na	NW_004584934	BABH01086807	GPS_001615826
ASM15162v1	na	NW_004584935	BABH01086806	GPS_001615827
ASM15162v1	na	NW_004584936	BABH01086805	GPS_001615828
ASM15162v1	na	NW_004584937	BABH01086804	GPS_001615829
ASM15162v1	na	NW_004584938	BABH01086803	GPS_001615830
ASM15162v1	na	NW_004584939	BABH01086802	GPS_001615831
ASM15162v1	na	NW_004584940	BABH01086801	GPS_001615832
ASM15162v1	na	NW_004584941	BABH01086800	GPS_001615833
ASM15162v1	na	NW_004584942	BABH01086799	GPS_001615834
ASM15162v1	na	NW_004584943	BABH01086798	GPS_001615835
ASM15162v1	na	NW_004584944	BABH01086797	GPS_001615836
ASM15162v1	na	NW_004584945	BABH01086796	GPS_001615837
ASM15162v1	na	NW_004584946	BABH01086795	GPS_001615838
ASM15162v1	na	NW_004584947	BABH01086794	GPS_001615839
ASM15162v1	na	NW_004584948	BABH01086793	GPS_001615840
ASM15162v1	na	NW_004584949	BABH01086792	GPS_001615841
ASM15162v1	na	NW_004584950	BABH01086791	GPS_001615842
ASM15162v1	na	NW_004584951	BABH01086790	GPS_001615843
ASM15162v1	na	NW_004584952	BABH01086789	GPS_001615844
ASM15162v1	na	NW_004584953	BABH01086788	GPS_001615845
ASM15162v1	na	NW_004584954	BABH01086787	GPS_001615846
ASM15162v1	na	NW_004584955	BABH01086786	GPS_001615847
ASM15162v1	na	NW_004584956	BABH01086785	GPS_001615848
ASM15162v1	na	NW_004584957	BABH01086784	GPS_001615849
ASM15162v1	na	NW_004584958	BABH01086783	GPS_001615850
ASM15162v1	na	NW_004584959	BABH01086782	GPS_001615851
ASM15162v1	na	NW_004584960	BABH01086781	GPS_001615852
ASM15162v1	na	NW_004584961	BABH01086780	GPS_001615853
ASM15162v1	na	NW_004584962	BABH01086779	GPS_001615854
ASM15162v1	na	NW_004584963	BABH01086778	GPS_001615855
ASM15162v1	na	NW_004584964	BABH01086777	GPS_001615856
ASM15162v1	na	NW_004584965	BABH01086776	GPS_001615857
ASM15162v1	na	NW_004584966	BABH01086775	GPS_001615858
ASM15162v1	na	NW_004584967	BABH01086774	GPS_001615859
ASM15162v1	na	NW_004584968	BABH01086773	GPS_001615860
ASM15162v1	na	NW_004584969	BABH01086772	GPS_001615861
ASM15162v1	na	NW_004584970	BABH01086771	GPS_001615862
ASM15162v1	na	NW_004584971	BABH01086770	GPS_001615863
ASM15162v1	na	NW_004584972	BABH01086769	GPS_001615864
ASM15162v1	na	NW_004584973	BABH01086768	GPS_001615865
ASM15162v1	na	NW_004584974	BABH01086767	GPS_001615866
ASM15162v1	na	NW_004584975	BABH01086766	GPS_001615867
ASM15162v1	na	NW_004584976	BABH01086765	GPS_001615868
ASM15162v1	na	NW_004584977	BABH01086764	GPS_001615869
ASM15162v1	na	NW_004584978	BABH01086763	GPS_001615870
ASM15162v1	na	NW_004584979	BABH01086762	GPS_001615871
ASM15162v1	na	NW_004584980	BABH01086761	GPS_001615872
ASM15162v1	na	NW_004584981	BABH01086760	GPS_001615873
ASM15162v1	na	NW_004584982	BABH01086759	GPS_001615874
ASM15162v1	na	NW_004584983	BABH01086758	GPS_001615875
ASM15162v1	na	NW_004584984	BABH01086757	GPS_001615876
ASM15162v1	na	NW_004584985	BABH01086756	GPS_001615877
ASM15162v1	na	NW_004584986	BABH01086755	GPS_001615878
ASM15162v1	na	NW_004584987	BABH01086754	GPS_001615879
